timestamp,pid1,cpu1,mem1,pid2,cpu2,mem2,kb_wrtn
20210413-183912,27243,86.7,1.3,27273,93.3,1.2,484
20210413-183917,27243,80.0,1.3,27273,80.0,1.2,52
20210413-183923,27243,100.0,1.3,27273,93.3,1.3,44
20210413-183928,27243,0.0,1.3,27273,0.0,1.4,7436
20210413-183933,27243,0.0,1.3,27273,0.0,1.4,76
20210413-183939,27243,0.0,1.3,27273,0.0,1.4,484
20210413-183944,27243,0.0,1.3,27273,0.0,1.4,120
20210413-183949,27243,6.7,1.3,27273,0.0,1.4,944
20210413-183955,27243,0.0,1.3,27273,20.0,1.4,48
20210413-184000,27243,80.0,1.3,27273,80.0,1.4,88
20210413-184005,27243,93.3,1.3,27273,93.8,1.4,48
20210413-184011,27243,81.2,1.3,27273,81.2,1.4,368
20210413-184016,27243,86.7,1.3,27273,80.0,1.4,80
20210413-184022,27243,93.3,1.3,27273,86.7,1.4,136
20210413-184027,27243,0.0,1.3,27273,0.0,1.4,68
20210413-184032,27243,0.0,1.3,27273,0.0,1.4,7500
20210413-184038,27243,0.0,1.3,27273,0.0,1.4,56
20210413-184043,27243,0.0,1.3,27273,0.0,1.4,36
20210413-184048,27243,0.0,1.3,27273,0.0,1.4,408
20210413-184054,27243,0.0,1.3,27273,0.0,1.4,84
20210413-184059,27243,86.7,1.3,27273,86.7,1.4,144
20210413-184104,27243,80.0,1.3,27273,80.0,1.4,64
20210413-184110,27243,86.7,1.3,27273,86.7,1.4,56
20210413-184115,27243,93.3,1.3,27273,100.0,1.4,56
20210413-184121,27243,86.7,1.3,27273,60.0,1.4,408
20210413-184126,27243,80.0,1.3,27273,73.3,1.4,92
20210413-184131,27243,0.0,1.3,27273,0.0,1.4,7564
20210413-184137,27243,0.0,1.3,27273,0.0,1.4,76
20210413-184142,27243,0.0,1.3,27273,0.0,1.4,40
20210413-184147,27243,0.0,1.3,27273,0.0,1.4,36
20210413-184153,27243,0.0,1.3,27273,0.0,1.4,40
20210413-184158,27243,0.0,1.3,27273,0.0,1.4,388
20210413-184203,27243,93.3,1.3,27273,93.3,1.4,96
20210413-184209,27243,66.7,1.3,27273,80.0,1.4,204
20210413-184214,27243,75.0,1.3,27273,86.7,1.4,48
20210413-184220,27243,86.7,1.3,27273,86.7,1.4,44
20210413-184225,27243,86.7,1.3,27273,100.0,1.4,44
20210413-184230,27243,81.2,1.3,27273,73.3,1.4,44
20210413-184236,27243,0.0,1.3,27273,0.0,1.4,7780
20210413-184241,27243,0.0,1.3,27273,0.0,1.4,96
20210413-184246,27243,0.0,1.3,27273,0.0,1.4,116
20210413-184252,27243,0.0,1.3,27273,0.0,1.4,36
20210413-184257,27243,0.0,1.3,27273,0.0,1.4,36
20210413-184303,27243,80.0,1.3,27273,93.3,1.4,396
20210413-184308,27243,81.2,1.3,27273,75.0,1.4,88
20210413-184313,27243,93.3,1.3,27273,81.2,1.4,84
20210413-184319,27243,86.7,1.3,27273,73.3,1.4,164
20210413-184324,27243,66.7,1.3,27273,80.0,1.4,44
20210413-184330,27243,100.0,1.3,27273,93.3,1.4,44
20210413-184335,27243,0.0,1.3,27273,0.0,1.4,7868
20210413-184340,27243,0.0,1.3,27273,0.0,1.4,56
20210413-184346,27243,0.0,1.3,27273,0.0,1.4,72
20210413-184351,27243,6.7,1.3,27273,6.7,1.4,64
20210413-184356,27243,0.0,1.3,27273,0.0,1.4,120
20210413-184402,27243,0.0,1.3,27273,0.0,1.4,36
20210413-184407,27243,93.3,1.3,27273,93.3,1.4,608
20210413-184412,27243,81.2,1.3,27273,80.0,1.4,44
20210413-184418,27243,73.3,1.3,27273,75.0,1.4,44
20210413-184423,27243,93.3,1.3,27273,73.3,1.4,3536
20210413-184429,27243,80.0,1.3,27273,80.0,1.4,88
20210413-184434,27243,66.7,1.3,27273,6.7,1.4,84
20210413-184439,27243,0.0,1.3,27273,0.0,1.4,2120
20210413-184445,27243,0.0,1.3,27273,0.0,1.4,36
20210413-184450,27243,0.0,1.3,27273,0.0,1.4,2036
20210413-184455,27243,0.0,1.3,27273,0.0,1.4,512
20210413-184501,27243,0.0,1.3,27273,0.0,1.4,56
20210413-184506,27243,80.0,1.3,27273,81.2,1.4,48
20210413-184511,27243,66.7,1.3,27273,81.2,1.4,60
20210413-184517,27243,93.3,1.3,27273,75.0,1.4,48
20210413-184522,27243,73.3,1.3,27273,86.7,1.4,56
20210413-184527,27243,86.7,1.3,27273,93.3,1.4,52
20210413-184533,27243,86.7,1.3,27273,86.7,1.4,596
20210413-184538,27243,0.0,1.3,27273,0.0,1.4,6744
20210413-184544,27243,0.0,1.3,27273,0.0,1.4,72
20210413-184549,27243,0.0,1.3,27273,0.0,1.4,68
20210413-184554,27243,0.0,1.3,27273,0.0,1.4,56
20210413-184600,27243,0.0,1.3,27273,0.0,1.4,36
20210413-184605,27243,0.0,1.3,27273,0.0,1.4,40
20210413-184610,27243,75.0,1.3,27273,68.8,1.4,512
20210413-184616,27243,93.3,1.3,27273,100.0,1.4,64
20210413-184621,27243,80.0,1.3,27273,80.0,1.4,2796
20210413-184626,27243,93.3,1.3,27273,80.0,1.4,44
20210413-184632,27243,80.0,1.3,27273,100.0,1.4,44
20210413-184637,27243,0.0,1.3,27273,0.0,1.4,44
20210413-184642,27243,0.0,1.3,27273,0.0,1.4,2692
20210413-184648,27243,0.0,1.3,27273,0.0,1.4,1792
20210413-184653,27243,0.0,1.3,27273,0.0,1.4,176
20210413-184658,27243,0.0,1.3,27273,0.0,1.4,64
20210413-184704,27243,0.0,1.3,27273,0.0,1.4,68
20210413-184709,27243,0.0,1.3,27273,0.0,1.4,36
