timestamp,pid1,cpu1,mem1,pid2,cpu2,mem2,kb_wrtn
20210414-121513,4384,56.2,0.9,4420,53.3,0.9,92
20210414-121518,4384,73.3,0.9,4420,60.0,0.9,76
20210414-121523,4384,66.7,0.9,4420,53.3,0.9,44
20210414-121529,4384,66.7,0.9,4420,73.3,0.9,44
20210414-121534,4384,53.3,0.9,4420,53.3,0.9,68
20210414-121540,4384,0.0,0.9,4420,0.0,0.9,472
20210414-121545,4384,0.0,0.9,4420,0.0,0.9,164
20210414-121550,4384,0.0,0.9,4420,0.0,0.9,64
20210414-121556,4384,0.0,0.9,4420,0.0,0.9,40
20210414-121601,4384,0.0,0.9,4420,0.0,0.9,40
20210414-121606,4384,0.0,0.9,4420,0.0,0.9,60
20210414-121612,4384,53.3,0.9,4420,60.0,0.9,40
20210414-121617,4384,46.7,0.9,4420,60.0,0.9,60
20210414-121622,4384,53.3,0.9,4420,66.7,0.9,544
20210414-121628,4384,60.0,0.9,4420,60.0,0.9,340
20210414-121633,4384,66.7,0.9,4420,66.7,0.9,44
20210414-121638,4384,60.0,0.9,4420,60.0,0.9,40
20210414-121644,4384,0.0,0.9,4420,0.0,0.9,48
20210414-121649,4384,0.0,0.9,4420,0.0,0.9,44
20210414-121654,4384,0.0,0.9,4420,0.0,0.9,40
20210414-121700,4384,0.0,0.9,4420,0.0,0.9,528
20210414-121705,4384,0.0,0.9,4420,0.0,0.9,88
20210414-121710,4384,0.0,0.9,4420,0.0,0.9,60
20210414-121716,4384,60.0,0.9,4420,60.0,0.9,0
20210414-121721,4384,53.3,0.9,4420,60.0,0.9,96
20210414-121726,4384,53.3,0.9,4420,50.0,0.9,0
20210414-121732,4384,60.0,0.9,4420,56.2,0.9,584
20210414-121737,4384,73.3,0.9,4420,73.3,0.9,92
20210414-121743,4384,46.7,0.9,4420,53.3,0.9,68
20210414-121748,4384,0.0,0.9,4420,0.0,0.9,352
20210414-121753,4384,0.0,0.9,4420,0.0,0.9,112
20210414-121759,4384,0.0,0.9,4420,0.0,0.9,44
20210414-121804,4384,0.0,0.9,4420,5.9,0.9,956
20210414-121809,4384,0.0,0.9,4420,0.0,0.9,40
20210414-121815,4384,0.0,0.9,4420,0.0,0.9,40
20210414-121820,4384,26.7,0.9,4420,60.0,0.9,64
20210414-121825,4384,56.2,0.9,4420,66.7,0.9,532
20210414-121831,4384,56.2,0.9,4420,60.0,0.9,48
20210414-121836,4384,46.7,0.9,4420,66.7,0.9,40
20210414-121841,4384,53.3,0.9,4420,46.7,0.9,424
20210414-121847,4384,53.3,0.9,4420,60.0,0.9,64
20210414-121852,4384,0.0,0.9,4420,0.0,0.9,308
20210414-121857,4384,0.0,0.9,4420,0.0,0.9,80
20210414-121903,4384,0.0,0.9,4420,0.0,0.9,40
20210414-121908,4384,0.0,0.9,4420,0.0,0.9,40
20210414-121913,4384,0.0,0.9,4420,0.0,0.9,76
20210414-121919,4384,0.0,0.9,4420,0.0,0.9,40
20210414-121924,4384,33.3,0.9,4420,46.7,0.9,68
20210414-121930,4384,46.7,0.9,4420,40.0,0.9,536
20210414-121935,4384,53.3,0.9,4420,56.2,0.9,0
20210414-121940,4384,62.5,0.9,4420,66.7,0.9,40
20210414-121946,4384,53.3,0.9,4420,53.3,0.9,40
20210414-121951,4384,66.7,0.9,4420,60.0,0.9,40
20210414-121956,4384,0.0,0.9,4420,0.0,0.9,64
20210414-122002,4384,0.0,0.9,4420,0.0,0.9,48
20210414-122007,4384,0.0,0.9,4420,0.0,0.9,492
20210414-122012,4384,6.7,0.9,4420,0.0,0.9,56
20210414-122018,4384,0.0,0.9,4420,0.0,0.9,40
20210414-122023,4384,0.0,0.9,4420,0.0,0.9,80
20210414-122028,4384,66.7,0.9,4420,66.7,0.9,76
20210414-122034,4384,60.0,0.9,4420,53.3,0.9,532
20210414-122039,4384,56.2,0.9,4420,66.7,0.9,92
20210414-122044,4384,60.0,0.9,4420,53.3,0.9,56
20210414-122050,4384,53.3,0.9,4420,60.0,0.9,56
20210414-122055,4384,56.2,0.9,4420,53.3,0.9,64
20210414-122101,4384,0.0,0.9,4420,0.0,0.9,44
20210414-122106,4384,0.0,0.9,4420,0.0,0.9,368
20210414-122111,4384,0.0,0.9,4420,0.0,0.9,120
20210414-122117,4384,0.0,0.9,4420,0.0,0.9,68
20210414-122122,4384,0.0,0.9,4420,0.0,0.9,56
20210414-122127,4384,0.0,0.9,4420,0.0,0.9,68
